,username,comment,Pre-processing,label_sentimen,score,sentimen_numerik
562,fluterrby_,Setuju,tuju,negatif,-0.10599999999999998,0
563,passingpapers_,fuck off,fuck off,netral,0.0,1
564,jnrchmh,G GT PAK. KALI INI SAYA G SETUJU HHHHFFFT,begitu kali tuju hhfft,negatif,-0.10599999999999998,0
565,acilgs_,"Rezeky sdh di atur kali ga usah takut brand sana sini ga laku, tapi gue pribadi pencinta baju bekas chuakssss",rezeky atur kali takut brand laku saya pribadi cinta baju bekas chuakss,negatif,-0.0043999999999999595,0
566,ninaokta112gmail.com7,"Noh horang kaya pke branded gmn...kremes...bale""an... Guci..ntu khn barang impor jg ... Kga diomelin jg nohh...",noh horang kaya pakai branded bagaimana kremes bale an guci ntu khn barang impor juga tidak diomelin juga nohh,negatif,-0.4162,0
567,__goeasyonmebaby,Bisnin impor mobil baru juga mengganggu penjualan mobil Esemka,bisnin impor mobil ganggu jual mobil esemka,negatif,-0.10599999999999998,0
568,goriorioenakk_,Heh,heh,netral,0.0,1
569,wahyu_alfajar,Nunggu kaos dr Bu @puanmaharaniri aja dah,nunggu kaos dari bu sudah,negatif,-0.20019999999999993,0
570,ale_234x,Brand lokal jahitannya gk lurus 😂,brand lokal jahit tidak lurus,negatif,-0.21409999999999996,0
571,fadhliar23,Rakyat beli nya thrift under 100k di anggap merugikan..... Sedangkan pemerintah yang korupsi triliunan dibiarkan chuaksss,rakyat beli thrift under anggap rugi perintah korupsi triliun biar chuakss,negatif,-0.3557999999999999,0
572,yuliaputri6583,Ga semua dari kami mampu untuk beli baju yg di mall dengan harga sebulan makan pak,beli baju mall harga bulan makan,positif,0.10950000000000004,2
573,dapit_es_anget,Setuju,tuju,negatif,-0.10599999999999998,0
574,iniliwoy,"Kata saya, mending brand luar negri dulu dikurangin, knp pak? takut duit gengsi abis atau duit rakyat abis?",mending brand negeri rangin kenapa takut duit gengsi habis duit rakyat habis,netral,0.0,1
575,royreynald,Yoo karepmu de,yoo serah kamu de,negatif,-0.15360000000000007,0
576,sejengkal_bumi,Kalian pake baju ngab? 🗿,pakai baju ngab,positif,0.4588,2
577,espeweh,Betooll,betooll,netral,0.0,1
578,chandra_nurfahla8,UPP ah moal ngiringan,upp ah moal ngiringan,netral,0.0,1
579,watashi_wa___dareka,Pabrik garmen dan konveksi lokal dengan bayaran upah murah sangat mengganggu.,pabrik garmen konveksi lokal bayar upah murah ganggu,negatif,-0.16110000000000002,0
580,mdwiifm,berak sekebon sawi,berak kebon sawi,negatif,-0.7184,0
581,kmplenggg._,njerrrrrrrr,njerr,netral,0.0,1
582,livetolose,artinya apa bg messi,bg messi,netral,0.0,1
583,_obege,Ya makanya benerin ketimpangan kekayaan rakyat supaya tidak ada gap poverty dan crazy rich supaya orang juga bisa beli fashion yang ori bukan baju bekas. Lagian thrifting atau baju bekas bisa bikin orang orang lebih merasa sejahtera daripada bapak bapak pejhabhat hehe,benerin timpang kaya rakyat gap poverty gila rich orang beli fashion original baju bekas thrifting baju bekas orang orang sejahtera pejhabhat,negatif,-0.0019000000000000128,0
584,shopaholic.pwt,"jgn mematikan masyarakat yg jualan thrift sih, coba brand-brand mall dari luar kek h&m uniqlo zara cotton on pull & bear dll jgn diijinin masuk ke indo",mati masyarakat jual thrift coba brand brand mall seperti uniqlo zara cotton on pull bear dan lain diijinin masuk indonesia,negatif,-0.08879999999999999,0
585,oxarach,analisis nya pas,analisis pas,positif,0.875,2
586,prascetar,"Jangan sok paling lokal pak, keluarga bapak aja masih make brand luar walaupun bukan hasil thrifting 😂",sok lokal keluarga pakai brand hasil thrifting,positif,0.26259999999999994,2
587,rizkafala,thrift jgn diapus dong,thrift diapus,netral,0.0,1
588,leo_aether,thrift udh jadi habbit,thrift sudah habbit,positif,0.15360000000000007,2
589,hoirul_am,"Di p,senen banyak pak.. udah Dari tahun jebot. Cuma skrg buming ny",senin sudah jebot sekarang buming,positif,0.15360000000000007,2
590,nurkholiddd_,Tukang parkir juga mengganggu pak,tukang parkir ganggu,negatif,-0.5902,0
591,ditasantra98,"Setuju, support UMKM",tuju support umkm,positif,0.15659999999999996,2
592,luckyalatas_,Gini aja ngakak an*ir 🤣🤣🤣🤣,begini tertawa an ir,positif,0.5406,2
593,bombom_mr,Begitu syulit ...,syulit,netral,0.0,1
594,iqbal_dovandra,Pada berantem dikomen 😂😂😂😂,antem dikomen,negatif,-0.7184,0
595,rahmadrzl88,Pakaian bekas kok bangga,pakai bekas bangga,positif,0.26259999999999994,2
596,suryabastian1694,Gapenting,gapenting,netral,0.0,1
597,josenkkk_,trus gmana pak? masak nongkrong pakai kaos partai. brand lokal juga mahal pak,terus gmana masak nongkrong pakai kaos partai brand lokal mahal,negatif,-0.2277999999999999,0
598,fruitybonbon,"Garam aja import paaaak. Diurus itu dulu deh.  Beras,  daging,  bawang semua ilmport. Knpa yg menguntungkan rakyat malah diusik,  sedangkan yg merugikan rakyat ga dipikirin",garam import paak urus deh beras daging bawang ilmport kenapa untung rakyat usik rugi rakyat dipikirin,netral,0.0,1
599,yoolooo234,Ya kalo ga mau menggagu naikin kualitas dalam negeri,gagu naikin kualitas negeri,positif,0.10599999999999998,2
600,mr.sternn,jngn lupa bagi bagi baju partai nya ya pak .,jngn lupa baju partai,netral,0.0,1
601,ikballjust,Kaos partai,kaos partai,negatif,-0.7184,0
602,qxlr,sudah sudah rezeki kita masing masing uda diatur ama yang diatas,rezeki sudah atur sama atas,positif,0.025900000000000034,2
603,zhdncst_,Banteng merah jaya jaya jaya,banteng merah jaya jaya jaya,positif,0.13170000000000004,2
604,risnajuli_,Betul se x Pk presiden,pakai presiden,positif,0.6124,2
605,lutfie809,Tim pake kaos 30 ribu cekk 😂😂😂,tim pakai kaos ribu cekk,negatif,-0.9001,0
606,nanaayu1,Halaaaah,halaah,netral,0.0,1
607,davafredo,belum juga ke pasar baru su asu @maulnryan,pasar su asu,netral,0.0,1
608,aanhdn,yg beli baju pas lebaran doang cukup nyimak,beli baju pas lebaran saja nyimak,positif,0.03480000000000005,2
609,dentnis,300M lenyap,lenyap,negatif,-0.7906,0
610,milaprstya,harus cinta produk sendiri ❤️,cinta produk,positif,0.5902,2
611,rianhdyts,Kalo bayar cukainya gede mah gak bayar cukainya gede mah tidak mngganggu kali bos,bayar cukai besar mah bayar cukai besar mah mngganggu kali bos,positif,0.025900000000000034,2
612,zulvisuals,wduh,wduh,netral,0.0,1
613,_.vrinn,"Pake Kaos semen tiga roda lebih aman di jamin no bocor""",pakai kaos semen roda aman jamin nomor bocor,negatif,-0.9776,0
614,cindyshrdi,"Selain budaya thrifting, PO Bangkok/ china, seliweran banget, memperkaya negara laen 😄",budaya thrifting po bangkok china seliwer banget kaya negara lain,negatif,-0.2277999999999999,0
615,hazrqd,"yaudah tutup aja pelabuhan ball di Batam dan tanah Abang, HABISIN toko yg nyediain ball item trift, niscaya bakalan byk rakyat yg jadi kesel karena diginiin",ya sudah tutup labuh ball batam tanah abang habisin toko nyediain ball item trift niscaya banyak rakyat kesel diginiin,negatif,-0.021499999999999964,0
616,iamarshvn,"Kocak ganggu nya gimana kali, hadeh rezeki udah punya masing2 masih aja nyenggol usaha orang, harus nya Lo Lo orang yang punya brand sendiri, punya merek sendiri, Lo bisa lebih berkarya dan lebih dari orang yang jual barang second, ciri2 orang gak punya kreatifitas yah begitu, mangkanya kalo usaha itu jangan mikir CUAN NYA MULU, tapi Lo pikirin tuh gimana cara nya brand lu bisa terus bergerak dan berkembang jauh ke depan, hadeh bisa nya cuma ngeluh, orang usaha jualan second di kritik, KACAU LO PUTUSIN REZEKI ORANG LAIN AJA CENGENG WOY!!!",kocak ganggu bagaimana kali hadeh rezeki sudah nyenggol usaha orang kamu kamu orang brand merek kamu karya orang jual barang second ciri orang kreativitas makanya usaha berfikir cuan mulu kamu pikirin bagaimana brand kamu gerak kembang hadeh keluh orang usaha jual second kritik kacau kamu putusin rezeki orang cengeng woy,negatif,-0.005700000000000038,0
617,rindu_ootd,"Padahal pasarnya thrift udah banyak dari kapan tahun pak, kenapa baru mau sekarang sih di cekal dan di larang😢😢😢.",pasar thrift sudah cekal larang,negatif,-0.17819999999999991,0
618,lickies.shoes,matinyaaa kitaakkkk,matinyaa kitaakk,netral,0.0,1
619,awang_saesang,Tapi bisnis itu yg bisa menopang kehidupan menyambung biaya hidup orang2 yg tidak mempunyai penghasilan tetap pak.... 😢😢😢,bisnis topang hidup sambung biaya hidup orang hasil,negatif,-0.010700000000000043,0
620,wiradimadja,"PAJAKIN PAK, apa yang lagi trending cuan pajakin lah... 👏",pajakin trending cuan pajakin,netral,0.0,1
621,yfmsh_,siapp pake kaos beruangg petirr😍😍,siapp pakai kaos beruangg petirr,negatif,-0.7184,0
622,oursell.id,"Kasian kalo @oursell.id ga jualan pak wkwkw, skinkerku ga ditanggung negara soalnya😩😭🥺",kasihan id jual wkwkw skinkerku tanggung negara,netral,0.0,1
623,tehryooo,Tingkatkan kualitas barang lokal jangan cuma bilang stop beli thrift luar,tingkat kualitas barang lokal stop beli thrift,positif,0.09230000000000005,2
624,tehryooo,Harganya mahal cuk Pakai lokal kui opo maneh bahan e terlalu letoy gampang suek yen thirf(brand luar) bahan e apik harga lebih murah,harga mahal cuk pakai lokal kui apa lagi bahan letoy gampang suek yen thirf brand bahan apik harga murah,negatif,-0.011199999999999988,0
625,septyrd,hehe bilang aja mau dikenain pajak,dikenain pajak,negatif,-0.6124,0
626,_ttsputm,sekarang mah lebih proud pake local brand.,mah proud pakai lokal brand,positif,0.7906,2
627,gubrack,"Saingan dengan pakaian bekas aja mengeluh... Sekali lagi, cuma pakaian bekas!",saing pakai bekas keluh pakai bekas,positif,0.059900000000000064,2
628,nineteen.market,Untung udah pindah negara 🙌,untung sudah pindah negara,positif,0.03480000000000005,2
629,draggonboll,Info kaos partai,informasi kaos partai,negatif,-0.4162,0
630,nanangsand_,Pdhal yg lebih mengganggu para pejabat² yg korup ehh,padahal ganggu jabat korup ehh,negatif,-0.9517,0
631,m.yu_suff,Pemuja brand,puja brand,positif,0.7184,2
632,rivaldo_1599,Kalau ramai ntr dilanjut part 2nya,ramai nanti lanjut part,negatif,-0.16110000000000002,0
633,pemudatersesatfans,"Iya pa, nanti pakai baju partai kebanggaan bapa",iya pa pakai baju partai bangga bapa,positif,0.10950000000000004,2
634,raaafli.s,Bikin Brand lokal bekas si,brand lokal bekas,positif,0.10599999999999998,2
635,rrtspt,"lagi rame, gimana obos thrift tanggapannya? @lesmana3527",ramai bagaimana obos thrift tanggap,positif,0.04959999999999998,2
636,aldi__fauzan,Minimal punten2 ke b*a c*kai biar ga ganggu,minimal maaf kai ganggu,negatif,-0.4737,0
637,ichiba_,Lucunya wakanda..,lucu wakanda,positif,0.15360000000000007,2
638,growiebol,WOILAHHH,woilahh,netral,0.0,1
639,nrllissa._,@egolgole gimana nihhh,bagaimana nihh,negatif,-0.6124,0
640,_bunsinansopo,mksdnya apa ya bang messi?,maksud bang messi,positif,0.36240000000000006,2
641,ipinn_2,ujung ujungnyage lo minta pajak kalo mau jualan trift🤪🤪,ujung ujungnyage kamu pajak jual trift,negatif,-0.5902,0
642,jewluxx.id,Klo thrift gmn ??,thrift bagaimana,netral,0.0,1
643,raulrmdhnnn,kan ga semua orang pake baju bekas,orang pakai baju bekas,positif,0.2277999999999999,2
644,cariajalagi_,"Kalo tidak bisa kasih SOLUSI jangan MELARANG, kalo tidak bisa MEMBANTU jangan MENYUSAHKAN",kasih solusi larang bantu susah,negatif,-0.04310000000000003,0
645,speniawan,Kapan surat vaksin di stop?,surat vaksin stop,netral,0.0,1
646,goodtweede,"Follow aja akun aku goodtweede 😂, banyak barang enak ✌🏻",follow akun goodtweede barang enak,positif,0.07219999999999993,2
647,fujiuji08,Apa kabar pasar cimol gede bage yaakssss @riskaktksr 😂,kabar pasar cimol besar bage yaakss,positif,0.04959999999999998,2
648,yuvi_oh,"Sama dong hal nya impor mobil dari luar, mengganggu industri mobil dalam negeri (ASEMKA)",impor mobil ganggu industri mobil negeri asemka,negatif,-0.25960000000000005,0
649,_muhzakiiii,yoo ndak tauu,yoo tidak tauu,negatif,-0.9001,0
650,ariinaeka,Suka barang thrifting apa lagi crewneck soalnya luculucu,suka barang thrifting crewneck luculucu,positif,0.36240000000000006,2
651,reitta_one,Koruptor mengganggu keuangan dalam negeri 🔥🔥🔥,koruptor ganggu uang negeri,negatif,-0.7184,0
652,sts_rani,Pabrikku produksi daster lokal bagus 🙌❤️ eh pabrik bos aku 😂,pabrik produksi daster lokal bagus eh pabrik bos,positif,0.07219999999999993,2
653,sundanesemerch.id,"nge thrift 50k dapet bahan bagus,,lokal brand 50k udah kaya kaos partai sekali cuci sablon nya berubah aneh🤣",nge thrift dapet bahan bagus lokal brand sudah kaya kaos partai cuci sablon ubah aneh,negatif,-0.021499999999999964,0
654,mu.bachtiar,WoW,wow,netral,0.0,1
655,sepatuvermaxbandung,Bukan akun thrifting yg harus ditutup pak presiden.. tutuplah akun2 penjual barang2 murah dari china semua di e-commerce yg ada disini!! SIMPLE BERES!! Itu permasalahan utama UMKM disini tidak akan berkembang.. karena kalah bersaing.🔥🔥🔥,akun thrifting tutup presiden tutup akun jual barang murah china commerce simpel beres masalah utama umkm kembang kalah saing,negatif,-0.00539999999999996,0
656,ahsanul415,Sistem kredit yg merugikan itu,sistem kredit rugi,negatif,-0.9186,0
657,union_ninja_independent,Outfit outfit blegedesss,outfit outfit blegedess,netral,0.0,1
658,iuhgley,Hadeh,hadeh,negatif,-0.7184,0
659,fachrul.ramdhnn,Otw kaos beruang petir😂,lagi di jalan kaos beruang petir,negatif,-0.9325,0
660,deheyaaa15,Ari import beras emg teu ngaganggu petani lokal kitu pak.. coba urusin yg receh2 dulu,ari import beras emang tidak ngaganggu tani lokal kitu coba urusin receh,negatif,-0.21409999999999996,0
661,wijayaandrikaa,"Dari duluuuuu, baru nyadarnya sekarang.",duluu nyadarnya,netral,0.0,1
662,xyns.ari,"Pak tolong kami rakyat kecil,jangan persulit kami menjemput  rezeki 😢",tolong rakyat sulit jemput rezeki,positif,0.38139999999999996,2
663,niizaaaaaa_,@njwpshh ottokee,ottokee,netral,0.0,1
664,txyhhh_,Solusi nya gimnaaa ? 😢,solusi gimnaa,positif,0.6124,2
665,lianitavan_y,Naikkan kesejahteraan rakyat biar bisa beli baju lokal 300k. Thrifting di pasar udah dapat 10 baju itu,naik sejahtera rakyat beli baju lokal thrifting pasar sudah baju,positif,0.14190000000000003,2
666,ztzkab,"Gimana kabarnya impor beras, dll?",bagaimana kabar impor beras dan lain,negatif,-0.4162,0
667,griffann.n,"terus upaya pemerintah dalam mengurangi limbah pakaian ini dikemanain yaa, gak semua industri dan masyarakat mau mendaur ulangg🤔",upaya perintah kurang limbah pakai dikemanain yaa industri masyarakat daur ulangg,negatif,-0.625,0
668,nawaidi78,Stop impor beras 🤣🤣,stop impor beras,netral,0.0,1
669,ochid1974,"Buah, sayur , beras , kedelai bahkan  garam impor juga menggangu petani lokal pak,...",buah sayur beras kedelai garam impor menggangu tani lokal,negatif,-0.15360000000000007,0
670,easyshop_japan,"Jadi, enaknya gimana?",enak bagaimana,positif,0.07219999999999993,2
671,astronotluarangkasa_,info loker pakde joko👀,informasi loker pakde joko,negatif,-0.15360000000000007,0
672,utiz_andryan,Senengnya matiin rezeki orang aja herman sama mereka. Bukannya kembangin negara dengan ngasih solusi SDM nya harus bagaimana!!! Nah mereka nyari-nyari cuan masyarakat agar masuk pajak ke kantongnya,neng mati rezeki orang herman kembangin negara beri solusi sdm nyari nyari cuan masyarakat masuk pajak kantong,netral,0.0,1
673,cho.ariga,Statement 🖕🏼,kalimat,negatif,-0.6124,0
674,valcupu,Apa dah,sudah,positif,0.15360000000000007,2
675,raihandesram,lahhh,lahh,netral,0.0,1
676,giant_paulo,Dah malahan pemerintah yang mengganggu ekonomi masyarakat,sudah perintah ganggu ekonomi masyarakat,negatif,-0.2277999999999999,0
677,hayyymuls_,Karena gk ada pajaknya aja ini,tidak pajak,negatif,-0.9001,0
678,frssaken,MAHAL,mahal,positif,0.25,2
679,warasaddam,Bisnis import pakaian ber merk ga dipermasalahin pak? Ngakak,bisnis import pakai ber merk dipermasalahin tertawa,positif,0.9325,2
680,_dimasprastyooo,"baju bekas udah ada dari jaman baheula, sebelum distro distro menyerang mereka udah ada duluan, pas distro lagi hype hype nya bahkan kaos dijual 300ribu/pcs pun, baju bekas ga ngeganggu market mereka, cuman mungkin sehabis pandemi kali ya, lapangan kerja turun orang tetep pengen fashionable tapi minim budget akhirnya nyobain thrift dan akhirnya habit sampe sekarang, seharusnya sih bisa beriiringan ya, ya meski diundang undang emang salah sih karna impor barang bekas emang illegal, tapi kalo diliat kesejahteraan, banyak orang yang sekedar cukup dari sini, disaat lapangan kerja lagi pada nendangin orang satu per satu, thrift jadi solusi paling gampang menurut gua, klo thrift di stop dan larinya ke UMKM, yang sejahtera yang udah punya brand besar, dia dia orang aja yang sejahtera, sedangkan gue yakin 70% dari kita pasti pernah nyoba bikin brand clothing sendiri, dan itu susahnya naujubillah, mostly cuma orang orang yang bisa dibilang punya previledge yang bisa maju, gue bilang mostly loh ya, ga semuanya. tetep ada yang dari 0 juga, tapi ya gimana ya bingung juga si, kalo di stop larinya ke brand lokal that's okay lah, tapi kalo larinya ke brand brand mall yang bukan lokal, sama aja dong?",baju bekas sudah jaman baheula distro distro serang sudah duluan pas distro hype hype kaos jual ribu pcs baju bekas ngeganggu market cuma habis pandemi kali lapang kerja turun orang tetap ingin fashionable minim budget nyobain thrift habit sampai beriiringan undang undang emang salah karena impor barang bekas emang illegal lihat sejahtera orang dar saat lapang kerja nendangin orang thrift solusi gampang saya thrift stop lari umkm sejahtera sudah brand orang sejahtera saya nyoba brand clothing susah naujubillah mostly orang orang bilang previledge maju saya mostly tetap bagaimana bingung stop lari brand lokal that okay lari brand brand mall lokal,negatif,-0.00019999999999997797,0
